TaskID,Split,TaskLongitude,TaskLatitude,TaskSize,RequiredModelTypes
task_Server2_train_0_301,train,-6.838595457,55.16170433,420,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_302,train,-6.838595457,55.16170433,241,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_303,train,-6.838595457,55.16170433,124,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_304,train,-6.838595457,55.16170433,71,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_305,train,-4.332908762,50.81576301,96,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_306,train,-4.332908762,50.81576301,487,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_307,train,-4.332908762,50.81576301,17,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_308,train,-4.332908762,50.81576301,16,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_309,train,-4.332908762,50.81576301,92,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_310,train,-3.581203316,50.35025305,257,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_311,train,-3.581203316,50.35025305,82,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_312,train,-3.581203316,50.35025305,51,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_313,train,-3.581203316,50.35025305,379,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_314,train,-3.581203316,50.35025305,204,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_315,train,-0.08640596,51.49851121,306,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_316,train,-0.08640596,51.49851121,110,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_317,train,-0.08640596,51.49851121,16,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_318,train,-0.08640596,51.49851121,52,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_319,train,-0.08640596,51.49851121,326,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_320,train,-2.189414387,55.85864869,221,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_321,train,-2.189414387,55.85864869,172,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_322,train,-2.189414387,55.85864869,307,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_323,train,-2.189414387,55.85864869,265,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_324,train,-2.189414387,55.85864869,274,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_325,train,-2.204656083,55.84486915,234,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_326,train,-2.204656083,55.84486915,162,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_327,train,-2.204656083,55.84486915,336,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_328,train,-2.204656083,55.84486915,253,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_329,train,-2.204656083,55.84486915,157,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_330,train,-6.827718764,55.16855032,220,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_331,train,-6.827718764,55.16855032,481,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_332,train,-6.827718764,55.16855032,347,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_333,train,-6.827718764,55.16855032,500,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_334,train,-6.827718764,55.16855032,414,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_335,train,-2.19349808,55.86360063,402,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_336,train,-2.19349808,55.86360063,368,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_337,train,-2.19349808,55.86360063,417,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_338,train,-2.19349808,55.86360063,128,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_339,train,-2.19349808,55.86360063,81,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_340,train,-4.10244654,52.77822833,183,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_341,train,-4.10244654,52.77822833,414,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_342,train,-4.10244654,52.77822833,141,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_343,train,-4.10244654,52.77822833,64,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_344,train,-4.10244654,52.77822833,429,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_345,train,-4.210336496,57.47433407,37,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_346,train,-4.210336496,57.47433407,81,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_347,train,-4.210336496,57.47433407,310,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_348,train,-4.210336496,57.47433407,501,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_349,train,-4.210336496,57.47433407,27,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_350,train,0.871557792,51.93680436,211,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_351,train,0.871557792,51.93680436,138,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_352,train,0.871557792,51.93680436,192,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_353,train,0.871557792,51.93680436,307,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_354,train,0.871557792,51.93680436,330,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_355,train,-2.179619966,50.63463052,232,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_356,train,-2.179619966,50.63463052,230,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_357,train,-2.179619966,50.63463052,70,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_358,train,-2.179619966,50.63463052,106,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_359,train,-2.179619966,50.63463052,135,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_360,train,-2.191396341,55.85150926,274,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_361,train,-2.191396341,55.85150926,111,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_362,train,-2.191396341,55.85150926,99,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_363,train,-2.191396341,55.85150926,238,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_364,train,-2.191396341,55.85150926,147,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_365,train,-4.52630538,53.39631059,341,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_366,train,-4.52630538,53.39631059,455,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_367,train,-4.52630538,53.39631059,47,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_368,train,-4.52630538,53.39631059,59,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_369,train,-4.52630538,53.39631059,196,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_370,train,-2.167756186,50.63068078,162,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_371,train,-2.167756186,50.63068078,347,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_372,train,-2.167756186,50.63068078,5,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_373,train,-2.167756186,50.63068078,83,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_374,train,-2.167756186,50.63068078,397,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_375,train,-3.423986258,56.37036517,97,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_376,train,-3.423986258,56.37036517,210,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_377,train,-3.423986258,56.37036517,244,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_378,train,-3.423986258,56.37036517,158,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_379,train,-3.423986258,56.37036517,126,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_380,train,-1.375529107,50.62798544,408,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_381,train,-1.375529107,50.62798544,451,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_382,train,-1.375529107,50.62798544,210,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_383,train,-1.375529107,50.62798544,394,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_384,train,-1.375529107,50.62798544,197,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_385,train,-1.907545395,51.85522698,420,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_386,train,-1.907545395,51.85522698,315,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_387,train,-1.907545395,51.85522698,195,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_388,train,-1.907545395,51.85522698,205,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_389,train,-1.907545395,51.85522698,106,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_390,train,-5.140920158,54.89802829,95,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_391,train,-5.140920158,54.89802829,370,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_392,train,-5.140920158,54.89802829,223,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_393,train,-5.140920158,54.89802829,329,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_394,train,-5.140920158,54.89802829,162,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_395,train,-0.181207847,54.12726185,21,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_396,train,-0.181207847,54.12726185,97,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_397,train,-0.181207847,54.12726185,306,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_398,train,-0.181207847,54.12726185,5,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_399,train,-0.181207847,54.12726185,64,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_400,train,-1.610915405,55.29243767,425,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_401,train,-1.610915405,55.29243767,359,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_402,train,-1.610915405,55.29243767,33,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_403,train,-1.610915405,55.29243767,193,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_404,train,-1.610915405,55.29243767,227,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_405,train,-4.31247494,51.84953097,219,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_406,train,-4.31247494,51.84953097,89,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_407,train,-4.31247494,51.84953097,228,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_408,train,-4.31247494,51.84953097,227,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_409,train,-4.31247494,51.84953097,24,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_410,train,-2.640304316,52.38615027,473,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_411,train,-2.640304316,52.38615027,444,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_412,train,-2.640304316,52.38615027,54,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_413,train,-2.640304316,52.38615027,451,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_414,train,-2.640304316,52.38615027,196,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_415,train,-1.621862793,52.62447164,345,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_416,train,-1.621862793,52.62447164,178,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_417,train,-1.621862793,52.62447164,51,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_418,train,-1.621862793,52.62447164,442,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_419,train,-1.621862793,52.62447164,34,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_420,train,-1.365692743,50.61482413,108,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_421,train,-1.365692743,50.61482413,180,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_422,train,-1.365692743,50.61482413,447,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_423,train,-1.365692743,50.61482413,139,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_424,train,-1.365692743,50.61482413,467,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_425,train,-4.528225726,53.38097705,20,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_426,train,-4.528225726,53.38097705,227,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_427,train,-4.528225726,53.38097705,356,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_428,train,-4.528225726,53.38097705,378,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_429,train,-4.528225726,53.38097705,235,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_430,train,-1.360086571,50.62775594,471,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_431,train,-1.360086571,50.62775594,504,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_432,train,-1.360086571,50.62775594,24,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_433,train,-1.360086571,50.62775594,213,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_434,train,-1.360086571,50.62775594,325,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_435,train,-2.907626857,50.93407153,443,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_436,train,-2.907626857,50.93407153,11,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_437,train,-2.907626857,50.93407153,465,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_438,train,-2.907626857,50.93407153,234,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_439,train,-2.907626857,50.93407153,318,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_440,train,-0.102241457,51.50793551,391,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_441,train,-0.102241457,51.50793551,57,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_442,train,-0.102241457,51.50793551,395,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_443,train,-0.102241457,51.50793551,166,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_444,train,-0.102241457,51.50793551,45,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_445,train,-4.201508763,57.48605968,5,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_446,train,-4.201508763,57.48605968,240,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_447,train,-4.201508763,57.48605968,110,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_448,train,-4.201508763,57.48605968,296,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_449,train,-4.201508763,57.48605968,104,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_450,train,-3.501393596,52.30320472,188,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_451,train,-3.501393596,52.30320472,175,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_452,train,-3.501393596,52.30320472,17,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_453,train,-3.501393596,52.30320472,56,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_454,train,-3.501393596,52.30320472,377,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_455,train,-2.170794991,50.64048062,146,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_456,train,-2.170794991,50.64048062,286,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_457,train,-2.170794991,50.64048062,492,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_458,train,-2.170794991,50.64048062,79,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_459,train,-2.170794991,50.64048062,244,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_460,train,-0.249919247,53.317042,346,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_461,train,-0.249919247,53.317042,422,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_462,train,-0.249919247,53.317042,397,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_0_463,train,-0.249919247,53.317042,137,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_464,train,-0.249919247,53.317042,60,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_0_465,train,-5.700191266,50.12083026,258,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_466,train,-5.700191266,50.12083026,164,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_467,train,-5.700191266,50.12083026,366,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_468,train,-5.700191266,50.12083026,2,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_469,train,-5.700191266,50.12083026,240,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_0_470,train,-5.490445434,57.25824332,11,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_0_471,train,-5.490445434,57.25824332,117,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_0_472,train,-5.490445434,57.25824332,235,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_0_473,train,-5.490445434,57.25824332,109,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
