TaskID,WorkflowStepIndex,MappedRequestID,RequiredModelType
task_Server2_train_0_72,2,req_264828,GPT-4v
task_Server2_train_0_72,3,req_97572,GPT-4v
task_Server2_train_0_72,4,req_762384,GPT-4v
task_Server2_train_0_73,0,req_1096779,GPT-4
task_Server2_train_0_73,1,req_248155,ChatGPT
task_Server2_train_0_73,2,req_194680,GPT-4v
task_Server2_train_0_73,3,req_1286296,ChatGPT
task_Server2_train_0_73,4,req_353729,ChatGPT
task_Server2_train_0_74,0,req_857713,GPT-4
task_Server2_train_0_74,1,req_372319,ChatGPT
task_Server2_train_0_74,2,req_495918,ChatGPT
task_Server2_train_0_74,3,req_1356028,ChatGPT
task_Server2_train_0_74,4,req_1140025,GPT-4v
task_Server2_train_0_75,0,req_18524,ChatGPT
task_Server2_train_0_75,1,req_374352,GPT-4
task_Server2_train_0_75,2,req_592558,ChatGPT
task_Server2_train_0_75,3,req_551431,GPT-4
task_Server2_train_0_75,4,req_1124523,GPT-4v
task_Server2_train_0_76,0,req_771840,ChatGPT
task_Server2_train_0_76,1,req_1346287,GPT-4
task_Server2_train_0_76,2,req_219301,ChatGPT
task_Server2_train_0_76,3,req_305063,GPT-4v
task_Server2_train_0_76,4,req_1046698,GPT-4v
task_Server2_train_0_77,0,req_1303769,GPT-4
task_Server2_train_0_77,1,req_1041098,GPT-4
task_Server2_train_0_77,2,req_43989,ChatGPT
task_Server2_train_0_77,3,req_362890,GPT-4
task_Server2_train_0_77,4,req_324416,ChatGPT
task_Server2_train_0_78,0,req_1203468,GPT-4
task_Server2_train_0_78,1,req_3149,GPT-4
task_Server2_train_0_78,2,req_654000,ChatGPT
task_Server2_train_0_78,3,req_1339403,GPT-4v
task_Server2_train_0_78,4,req_422348,GPT-4v
task_Server2_train_0_79,0,req_1195650,GPT-4
task_Server2_train_0_79,1,req_843832,GPT-4
task_Server2_train_0_79,2,req_746931,GPT-4
task_Server2_train_0_79,3,req_1239590,GPT-4
task_Server2_train_0_79,4,req_305405,ChatGPT
task_Server2_train_0_80,0,req_476739,ChatGPT
task_Server2_train_0_80,1,req_682322,GPT-4
task_Server2_train_0_80,2,req_1215497,GPT-4
task_Server2_train_0_80,3,req_1304325,GPT-4
task_Server2_train_0_80,4,req_443416,ChatGPT
task_Server2_train_0_81,0,req_1145668,GPT-4
task_Server2_train_0_81,1,req_187451,GPT-4v
task_Server2_train_0_81,2,req_1269536,GPT-4v
task_Server2_train_0_81,3,req_813117,ChatGPT
task_Server2_train_0_81,4,req_515707,ChatGPT
task_Server2_train_0_82,0,req_766681,GPT-4
task_Server2_train_0_82,1,req_932596,ChatGPT
task_Server2_train_0_82,2,req_217429,GPT-4v
task_Server2_train_0_82,3,req_1411307,GPT-4v
task_Server2_train_0_82,4,req_855223,ChatGPT
task_Server2_train_0_83,0,req_1346254,GPT-4
task_Server2_train_0_83,1,req_229706,ChatGPT
task_Server2_train_0_83,2,req_1312430,GPT-4
task_Server2_train_0_83,3,req_116812,ChatGPT
task_Server2_train_0_83,4,req_416254,ChatGPT
task_Server2_train_0_84,0,req_1348124,GPT-4
task_Server2_train_0_84,1,req_25405,ChatGPT
task_Server2_train_0_84,2,req_216646,ChatGPT
task_Server2_train_0_84,3,req_398107,GPT-4v
task_Server2_train_0_84,4,req_464704,GPT-4v
task_Server2_train_0_85,0,req_815884,ChatGPT
task_Server2_train_0_85,1,req_1237072,GPT-4
task_Server2_train_0_85,2,req_983174,GPT-4v
task_Server2_train_0_85,3,req_1424467,ChatGPT
task_Server2_train_0_85,4,req_426471,ChatGPT
task_Server2_train_0_86,0,req_143884,ChatGPT
task_Server2_train_0_86,1,req_626707,GPT-4
task_Server2_train_0_86,2,req_476045,ChatGPT
task_Server2_train_0_86,3,req_923657,GPT-4v
task_Server2_train_0_86,4,req_573602,ChatGPT
task_Server2_train_0_87,0,req_1058479,GPT-4
task_Server2_train_0_87,1,req_753793,ChatGPT
task_Server2_train_0_87,2,req_275406,GPT-4v
task_Server2_train_0_87,3,req_845250,ChatGPT
task_Server2_train_0_87,4,req_770902,GPT-4v
task_Server2_train_0_88,0,req_736226,ChatGPT
task_Server2_train_0_88,1,req_118263,ChatGPT
task_Server2_train_0_88,2,req_839853,GPT-4
task_Server2_train_0_88,3,req_1123122,ChatGPT
task_Server2_train_0_88,4,req_150626,ChatGPT
task_Server2_train_0_89,0,req_962973,ChatGPT
task_Server2_train_0_89,1,req_1095363,GPT-4
task_Server2_train_0_89,2,req_387664,ChatGPT
task_Server2_train_0_89,3,req_214283,ChatGPT
task_Server2_train_0_89,4,req_930638,GPT-4v
task_Server2_train_0_90,0,req_424008,GPT-4
task_Server2_train_0_90,1,req_346257,ChatGPT
task_Server2_train_0_90,2,req_89685,ChatGPT
task_Server2_train_0_90,3,req_165861,ChatGPT
task_Server2_train_0_90,4,req_533502,GPT-4v
task_Server2_train_0_91,0,req_1223856,GPT-4
task_Server2_train_0_91,1,req_241857,ChatGPT
task_Server2_train_0_91,2,req_1313615,ChatGPT
task_Server2_train_0_91,3,req_16163,ChatGPT
task_Server2_train_0_91,4,req_412979,ChatGPT
task_Server2_train_0_92,0,req_120663,ChatGPT
task_Server2_train_0_92,1,req_149994,ChatGPT
task_Server2_train_0_92,2,req_1312341,GPT-4
task_Server2_train_0_92,3,req_1165479,ChatGPT
task_Server2_train_0_92,4,req_254966,GPT-4v
task_Server2_train_0_93,0,req_571473,ChatGPT
task_Server2_train_0_93,1,req_1219836,ChatGPT
task_Server2_train_0_93,2,req_929849,GPT-4v
task_Server2_train_0_93,3,req_347182,ChatGPT
task_Server2_train_0_93,4,req_9401,ChatGPT
task_Server2_train_0_94,0,req_397051,ChatGPT
task_Server2_train_0_94,1,req_391091,ChatGPT
task_Server2_train_0_94,2,req_1224053,GPT-4
task_Server2_train_0_94,3,req_830227,GPT-4v
task_Server2_train_0_94,4,req_20079,ChatGPT
task_Server2_train_0_95,0,req_7856,GPT-4
task_Server2_train_0_95,1,req_1131649,ChatGPT
task_Server2_train_0_95,2,req_613556,GPT-4
task_Server2_train_0_95,3,req_439701,ChatGPT
task_Server2_train_0_95,4,req_244982,ChatGPT
task_Server2_train_0_96,0,req_888271,ChatGPT
task_Server2_train_0_96,1,req_847723,ChatGPT
task_Server2_train_0_96,2,req_1217645,GPT-4
task_Server2_train_0_96,3,req_1374225,GPT-4v
task_Server2_train_0_96,4,req_383634,ChatGPT
task_Server2_train_0_97,0,req_664085,ChatGPT
task_Server2_train_0_97,1,req_38907,ChatGPT
task_Server2_train_0_97,2,req_514954,ChatGPT
task_Server2_train_0_97,3,req_413102,ChatGPT
task_Server2_train_0_97,4,req_287958,ChatGPT
task_Server2_train_0_98,0,req_1064063,GPT-4
task_Server2_train_0_98,1,req_962924,ChatGPT
task_Server2_train_0_98,2,req_1395020,GPT-4v
task_Server2_train_0_98,3,req_601059,ChatGPT
task_Server2_train_0_98,4,req_485240,GPT-4v
task_Server2_train_0_99,0,req_217637,ChatGPT
task_Server2_train_0_99,1,req_644578,ChatGPT
task_Server2_train_0_99,2,req_1215464,GPT-4
task_Server2_train_0_99,3,req_1384378,ChatGPT
task_Server2_train_0_99,4,req_732808,GPT-4v
task_Server2_train_0_100,0,req_1147965,GPT-4
task_Server2_train_0_100,1,req_958599,ChatGPT
task_Server2_train_0_100,2,req_574998,ChatGPT
task_Server2_train_0_100,3,req_911355,ChatGPT
task_Server2_train_0_100,4,req_657375,GPT-4v
task_Server2_train_0_101,0,req_1198361,GPT-4
task_Server2_train_0_101,1,req_525066,ChatGPT
task_Server2_train_0_101,2,req_1199309,ChatGPT
task_Server2_train_0_101,3,req_1013554,GPT-4
task_Server2_train_0_101,4,req_338055,GPT-4v
task_Server2_train_0_102,0,req_1150933,GPT-4
task_Server2_train_0_102,1,req_22374,GPT-4v
task_Server2_train_0_102,2,req_622491,GPT-4v
task_Server2_train_0_102,3,req_248247,ChatGPT
task_Server2_train_0_102,4,req_142802,ChatGPT
task_Server2_train_0_103,0,req_586525,ChatGPT
task_Server2_train_0_103,1,req_324794,ChatGPT
task_Server2_train_0_103,2,req_278642,ChatGPT
task_Server2_train_0_103,3,req_398658,GPT-4v
task_Server2_train_0_103,4,req_1132575,ChatGPT
task_Server2_train_0_104,0,req_278922,ChatGPT
task_Server2_train_0_104,1,req_967253,ChatGPT
task_Server2_train_0_104,2,req_1281625,GPT-4
task_Server2_train_0_104,3,req_792570,GPT-4v
task_Server2_train_0_104,4,req_794497,ChatGPT
task_Server2_train_0_105,0,req_1027331,GPT-4
task_Server2_train_0_105,1,req_27802,GPT-4
task_Server2_train_0_105,2,req_199120,GPT-4v
task_Server2_train_0_105,3,req_935923,GPT-4v
task_Server2_train_0_105,4,req_187241,ChatGPT
task_Server2_train_0_106,0,req_706796,GPT-4
task_Server2_train_0_106,1,req_1418956,ChatGPT
task_Server2_train_0_106,2,req_1339500,ChatGPT
task_Server2_train_0_106,3,req_1224419,ChatGPT
task_Server2_train_0_106,4,req_1176186,ChatGPT
task_Server2_train_0_107,0,req_1257105,ChatGPT
task_Server2_train_0_107,1,req_225669,ChatGPT
task_Server2_train_0_107,2,req_743449,ChatGPT
task_Server2_train_0_107,3,req_753401,GPT-4v
task_Server2_train_0_107,4,req_426187,GPT-4v
task_Server2_train_0_108,0,req_184839,ChatGPT
task_Server2_train_0_108,1,req_373550,GPT-4
task_Server2_train_0_108,2,req_163453,ChatGPT
task_Server2_train_0_108,3,req_873678,ChatGPT
task_Server2_train_0_108,4,req_13187,GPT-4v
task_Server2_train_0_109,0,req_440747,ChatGPT
task_Server2_train_0_109,1,req_1178552,ChatGPT
task_Server2_train_0_109,2,req_995765,GPT-4v
task_Server2_train_0_109,3,req_1366326,ChatGPT
task_Server2_train_0_109,4,req_62211,GPT-4v
task_Server2_train_0_110,0,req_1209748,ChatGPT
task_Server2_train_0_110,1,req_527096,ChatGPT
task_Server2_train_0_110,2,req_1340316,ChatGPT
task_Server2_train_0_110,3,req_487539,GPT-4v
task_Server2_train_0_110,4,req_254698,GPT-4v
task_Server2_train_0_111,0,req_683165,GPT-4
task_Server2_train_0_111,1,req_1309428,ChatGPT
task_Server2_train_0_111,2,req_1022430,ChatGPT
task_Server2_train_0_111,3,req_287297,ChatGPT
task_Server2_train_0_111,4,req_288313,ChatGPT
task_Server2_train_0_112,0,req_649683,ChatGPT
task_Server2_train_0_112,1,req_1128624,GPT-4
task_Server2_train_0_112,2,req_1006891,GPT-4v
task_Server2_train_0_112,3,req_1320927,GPT-4v
task_Server2_train_0_112,4,req_981872,ChatGPT
task_Server2_train_0_113,0,req_532151,GPT-4
task_Server2_train_0_113,1,req_203087,GPT-4v
task_Server2_train_0_113,2,req_1401850,GPT-4v
task_Server2_train_0_113,3,req_1277892,ChatGPT
task_Server2_train_0_113,4,req_646403,ChatGPT
task_Server2_train_0_114,0,req_130607,ChatGPT
task_Server2_train_0_114,1,req_1206617,GPT-4
task_Server2_train_0_114,2,req_688301,ChatGPT
task_Server2_train_0_114,3,req_949166,GPT-4v
task_Server2_train_0_114,4,req_960797,GPT-4v
task_Server2_train_0_115,0,req_305998,ChatGPT
task_Server2_train_0_115,1,req_742064,GPT-4v
task_Server2_train_0_115,2,req_170010,GPT-4v
task_Server2_train_0_115,3,req_472838,GPT-4v
task_Server2_train_0_115,4,req_1109283,GPT-4v
task_Server2_train_0_116,0,req_859895,ChatGPT
task_Server2_train_0_116,1,req_462560,GPT-4
task_Server2_train_0_116,2,req_893620,ChatGPT
task_Server2_train_0_116,3,req_464520,ChatGPT
task_Server2_train_0_116,4,req_70117,GPT-4v
task_Server2_train_0_117,0,req_322216,ChatGPT
task_Server2_train_0_117,1,req_1152178,ChatGPT
task_Server2_train_0_117,2,req_133220,ChatGPT
task_Server2_train_0_117,3,req_1150403,GPT-4
task_Server2_train_0_117,4,req_506522,ChatGPT
task_Server2_train_0_118,0,req_376298,GPT-4
task_Server2_train_0_118,1,req_579598,ChatGPT
task_Server2_train_0_118,2,req_1151987,GPT-4v
task_Server2_train_0_118,3,req_851263,GPT-4v
task_Server2_train_0_118,4,req_121843,GPT-4v
task_Server2_train_0_119,0,req_1172462,GPT-4
task_Server2_train_0_119,1,req_1202982,ChatGPT
task_Server2_train_0_119,2,req_269660,GPT-4v
task_Server2_train_0_119,3,req_300727,ChatGPT
task_Server2_train_0_119,4,req_910550,GPT-4v
task_Server2_train_0_120,0,req_1254704,ChatGPT
task_Server2_train_0_120,1,req_504016,GPT-4
task_Server2_train_0_120,2,req_818935,ChatGPT
task_Server2_train_0_120,3,req_424055,GPT-4v
task_Server2_train_0_120,4,req_555414,GPT-4v
task_Server2_train_0_121,0,req_683753,GPT-4
task_Server2_train_0_121,1,req_1292412,GPT-4v
task_Server2_train_0_121,2,req_703539,ChatGPT
task_Server2_train_0_121,3,req_1208665,GPT-4v
task_Server2_train_0_121,4,req_1417503,GPT-4v
task_Server2_train_0_122,0,req_1219966,GPT-4
task_Server2_train_0_122,1,req_847157,ChatGPT
task_Server2_train_0_122,2,req_454731,GPT-4v
task_Server2_train_0_122,3,req_828595,ChatGPT
task_Server2_train_0_122,4,req_148488,GPT-4v
task_Server2_train_0_123,0,req_1110071,ChatGPT
task_Server2_train_0_123,1,req_363201,GPT-4
task_Server2_train_0_123,2,req_127154,ChatGPT
task_Server2_train_0_123,3,req_1219402,GPT-4
task_Server2_train_0_123,4,req_1394893,GPT-4v
task_Server2_train_0_124,0,req_762711,GPT-4
task_Server2_train_0_124,1,req_930686,GPT-4v
task_Server2_train_0_124,2,req_632628,GPT-4v
task_Server2_train_0_124,3,req_655065,GPT-4v
task_Server2_train_0_124,4,req_233458,ChatGPT
task_Server2_train_0_125,0,req_1019798,GPT-4
task_Server2_train_0_125,1,req_1075164,GPT-4
task_Server2_train_0_125,2,req_20573,GPT-4
task_Server2_train_0_125,3,req_1200795,GPT-4
task_Server2_train_0_125,4,req_87537,ChatGPT
task_Server2_train_0_126,0,req_298017,ChatGPT
task_Server2_train_0_126,1,req_1374993,ChatGPT
task_Server2_train_0_126,2,req_691895,GPT-4
task_Server2_train_0_126,3,req_233065,GPT-4v
task_Server2_train_0_126,4,req_1191879,ChatGPT
task_Server2_train_0_127,0,req_35711,ChatGPT
task_Server2_train_0_127,1,req_126341,GPT-4v
task_Server2_train_0_127,2,req_463755,ChatGPT
task_Server2_train_0_127,3,req_727908,ChatGPT
task_Server2_train_0_127,4,req_439116,ChatGPT
task_Server2_train_0_128,0,req_722011,ChatGPT
task_Server2_train_0_128,1,req_1224104,GPT-4
task_Server2_train_0_128,2,req_699697,ChatGPT
task_Server2_train_0_128,3,req_1379083,GPT-4v
task_Server2_train_0_128,4,req_1084495,ChatGPT
task_Server2_train_0_129,0,req_755172,ChatGPT
task_Server2_train_0_129,1,req_669671,ChatGPT
task_Server2_train_0_129,2,req_1344474,GPT-4v
task_Server2_train_0_129,3,req_56609,ChatGPT
task_Server2_train_0_129,4,req_1275532,ChatGPT
task_Server2_train_0_130,0,req_1136029,GPT-4
task_Server2_train_0_130,1,req_279422,ChatGPT
task_Server2_train_0_130,2,req_384557,ChatGPT
task_Server2_train_0_130,3,req_362100,GPT-4
task_Server2_train_0_130,4,req_397814,ChatGPT
task_Server2_train_0_131,0,req_943410,ChatGPT
task_Server2_train_0_131,1,req_1041834,ChatGPT
task_Server2_train_0_131,2,req_604731,ChatGPT
task_Server2_train_0_131,3,req_44072,GPT-4v
task_Server2_train_0_131,4,req_639317,ChatGPT
task_Server2_train_0_132,0,req_1304781,GPT-4
task_Server2_train_0_132,1,req_1349363,GPT-4
task_Server2_train_0_132,2,req_273784,ChatGPT
task_Server2_train_0_132,3,req_1371314,GPT-4v
task_Server2_train_0_132,4,req_739074,ChatGPT
task_Server2_train_0_133,0,req_864976,GPT-4
task_Server2_train_0_133,1,req_84134,ChatGPT
task_Server2_train_0_133,2,req_266224,GPT-4
task_Server2_train_0_133,3,req_321705,GPT-4v
task_Server2_train_0_133,4,req_95810,ChatGPT
task_Server2_train_0_134,0,req_1350633,ChatGPT
task_Server2_train_0_134,1,req_924031,GPT-4v
task_Server2_train_0_134,2,req_140744,GPT-4v
task_Server2_train_0_134,3,req_395784,GPT-4v
task_Server2_train_0_134,4,req_1134639,GPT-4v
task_Server2_train_0_135,0,req_540891,ChatGPT
task_Server2_train_0_135,1,req_390383,ChatGPT
task_Server2_train_0_135,2,req_559295,GPT-4
task_Server2_train_0_135,3,req_1098732,ChatGPT
task_Server2_train_0_135,4,req_611931,ChatGPT
task_Server2_train_0_136,0,req_244681,ChatGPT
task_Server2_train_0_136,1,req_130411,ChatGPT
task_Server2_train_0_136,2,req_543421,GPT-4
task_Server2_train_0_136,3,req_611277,ChatGPT
task_Server2_train_0_136,4,req_539587,GPT-4v
task_Server2_train_0_137,0,req_463786,ChatGPT
task_Server2_train_0_137,1,req_382385,GPT-4
task_Server2_train_0_137,2,req_957800,ChatGPT
task_Server2_train_0_137,3,req_583716,GPT-4v
task_Server2_train_0_137,4,req_726030,GPT-4v
task_Server2_train_0_138,0,req_603909,GPT-4
task_Server2_train_0_138,1,req_1380714,ChatGPT
task_Server2_train_0_138,2,req_1223559,GPT-4
task_Server2_train_0_138,3,req_210162,ChatGPT
task_Server2_train_0_138,4,req_956055,GPT-4v
task_Server2_train_0_139,0,req_16489,GPT-4
task_Server2_train_0_139,1,req_1015155,GPT-4
task_Server2_train_0_139,2,req_708931,ChatGPT
task_Server2_train_0_139,3,req_1046104,GPT-4v
task_Server2_train_0_139,4,req_712103,ChatGPT
task_Server2_train_0_140,0,req_1016867,GPT-4
task_Server2_train_0_140,1,req_841480,GPT-4
task_Server2_train_0_140,2,req_1204209,GPT-4v
task_Server2_train_0_140,3,req_670459,GPT-4v
task_Server2_train_0_140,4,req_504497,GPT-4v
task_Server2_train_0_141,0,req_763583,GPT-4
task_Server2_train_0_141,1,req_1039193,ChatGPT
task_Server2_train_0_141,2,req_1282866,ChatGPT
task_Server2_train_0_141,3,req_547627,GPT-4v
task_Server2_train_0_141,4,req_643867,ChatGPT
task_Server2_train_0_142,0,req_523855,ChatGPT
task_Server2_train_0_142,1,req_425107,ChatGPT
task_Server2_train_0_142,2,req_345818,ChatGPT
task_Server2_train_0_142,3,req_1050123,GPT-4v
task_Server2_train_0_142,4,req_796832,GPT-4v
task_Server2_train_0_143,0,req_671657,ChatGPT
task_Server2_train_0_143,1,req_1058092,GPT-4
task_Server2_train_0_143,2,req_1076931,GPT-4v
task_Server2_train_0_143,3,req_507759,ChatGPT
task_Server2_train_0_143,4,req_824173,GPT-4v
task_Server2_train_0_144,0,req_583141,ChatGPT
task_Server2_train_0_144,1,req_739329,GPT-4
task_Server2_train_0_144,2,req_399559,ChatGPT
task_Server2_train_0_144,3,req_503672,ChatGPT
task_Server2_train_0_144,4,req_1206853,ChatGPT
task_Server2_train_0_145,0,req_683637,GPT-4
task_Server2_train_0_145,1,req_1397605,GPT-4
task_Server2_train_0_145,2,req_864193,GPT-4
task_Server2_train_0_145,3,req_1301258,GPT-4
task_Server2_train_0_145,4,req_530860,ChatGPT
task_Server2_train_0_146,0,req_1177297,ChatGPT
task_Server2_train_0_146,1,req_525321,ChatGPT
task_Server2_train_0_146,2,req_411057,GPT-4v
task_Server2_train_0_146,3,req_372195,ChatGPT
task_Server2_train_0_146,4,req_254166,ChatGPT
task_Server2_train_0_147,0,req_1202944,GPT-4
task_Server2_train_0_147,1,req_978976,GPT-4v
task_Server2_train_0_147,2,req_1130229,GPT-4v
task_Server2_train_0_147,3,req_910757,ChatGPT
task_Server2_train_0_147,4,req_718077,GPT-4v
task_Server2_train_0_148,0,req_381664,GPT-4
task_Server2_train_0_148,1,req_1204153,GPT-4
task_Server2_train_0_148,2,req_488948,GPT-4v
task_Server2_train_0_148,3,req_423043,GPT-4v
task_Server2_train_0_148,4,req_920494,ChatGPT
task_Server2_train_0_149,0,req_1197395,GPT-4
task_Server2_train_0_149,1,req_268420,ChatGPT
task_Server2_train_0_149,2,req_503277,ChatGPT
task_Server2_train_0_149,3,req_181930,ChatGPT
task_Server2_train_0_149,4,req_254276,ChatGPT
task_Server2_train_0_150,0,req_1245785,ChatGPT
task_Server2_train_0_150,1,req_479649,GPT-4
task_Server2_train_0_150,2,req_912867,ChatGPT
task_Server2_train_0_150,3,req_128652,GPT-4v
task_Server2_train_0_150,4,req_980403,ChatGPT
task_Server2_train_0_151,0,req_543655,ChatGPT
task_Server2_train_0_151,1,req_1240027,GPT-4
task_Server2_train_0_151,2,req_724643,GPT-4v
task_Server2_train_0_151,3,req_1261064,ChatGPT
task_Server2_train_0_151,4,req_540575,ChatGPT
task_Server2_train_0_152,0,req_1378984,ChatGPT
task_Server2_train_0_152,1,req_1270715,GPT-4v
task_Server2_train_0_152,2,req_360855,ChatGPT
task_Server2_train_0_152,3,req_500017,GPT-4v
task_Server2_train_0_152,4,req_678712,GPT-4v
task_Server2_train_0_153,0,req_376789,GPT-4
task_Server2_train_0_153,1,req_597263,ChatGPT
task_Server2_train_0_153,2,req_323173,ChatGPT
task_Server2_train_0_153,3,req_358690,ChatGPT
task_Server2_train_0_153,4,req_1233157,GPT-4v
task_Server2_train_0_154,0,req_1096481,GPT-4
task_Server2_train_0_154,1,req_83067,GPT-4v
task_Server2_train_0_154,2,req_298601,GPT-4v
task_Server2_train_0_154,3,req_576237,ChatGPT
task_Server2_train_0_154,4,req_14469,GPT-4v
task_Server2_train_0_155,0,req_1150756,GPT-4
task_Server2_train_0_155,1,req_1174269,GPT-4
task_Server2_train_0_155,2,req_1065191,GPT-4
task_Server2_train_0_155,3,req_316552,ChatGPT
task_Server2_train_0_155,4,req_598436,ChatGPT
task_Server2_train_0_156,0,req_1176339,ChatGPT
task_Server2_train_0_156,1,req_1229693,GPT-4
task_Server2_train_0_156,2,req_458337,ChatGPT
task_Server2_train_0_156,3,req_40943,GPT-4v
task_Server2_train_0_156,4,req_571160,ChatGPT
task_Server2_train_0_157,0,req_269298,ChatGPT
task_Server2_train_0_157,1,req_807177,ChatGPT
task_Server2_train_0_157,2,req_216927,ChatGPT
task_Server2_train_0_157,3,req_1396514,GPT-4v
task_Server2_train_0_157,4,req_786017,GPT-4v
task_Server2_train_0_158,0,req_1076718,GPT-4
task_Server2_train_0_158,1,req_976849,ChatGPT
task_Server2_train_0_158,2,req_775236,GPT-4
task_Server2_train_0_158,3,req_1048339,GPT-4
task_Server2_train_0_158,4,req_621202,GPT-4v
task_Server2_train_0_159,0,req_575171,ChatGPT
task_Server2_train_0_159,1,req_1317161,ChatGPT
task_Server2_train_0_159,2,req_1306000,GPT-4
task_Server2_train_0_159,3,req_1279850,GPT-4v
task_Server2_train_0_159,4,req_58112,ChatGPT
task_Server2_train_0_160,0,req_1156534,ChatGPT
task_Server2_train_0_160,1,req_842325,GPT-4
task_Server2_train_0_160,2,req_1336709,ChatGPT
task_Server2_train_0_160,3,req_143792,ChatGPT
task_Server2_train_0_160,4,req_501955,ChatGPT
task_Server2_train_0_161,0,req_15752,GPT-4
task_Server2_train_0_161,1,req_1090182,GPT-4
task_Server2_train_0_161,2,req_1355739,ChatGPT
task_Server2_train_0_161,3,req_1171559,GPT-4
task_Server2_train_0_161,4,req_219583,GPT-4v
task_Server2_train_0_162,0,req_900485,ChatGPT
task_Server2_train_0_162,1,req_626816,GPT-4
task_Server2_train_0_162,2,req_1426293,GPT-4v
task_Server2_train_0_162,3,req_233688,GPT-4v
task_Server2_train_0_162,4,req_912785,ChatGPT
task_Server2_train_0_163,0,req_366211,ChatGPT
task_Server2_train_0_163,1,req_788078,GPT-4
task_Server2_train_0_163,2,req_1252649,GPT-4
task_Server2_train_0_163,3,req_192424,GPT-4v
task_Server2_train_0_163,4,req_1288338,GPT-4v
task_Server2_train_0_164,0,req_746838,ChatGPT
task_Server2_train_0_164,1,req_959474,GPT-4v
task_Server2_train_0_164,2,req_113620,ChatGPT
task_Server2_train_0_164,3,req_441670,GPT-4v
task_Server2_train_0_164,4,req_289830,GPT-4v
task_Server2_train_0_165,0,req_773947,GPT-4
task_Server2_train_0_165,1,req_1237101,GPT-4
task_Server2_train_0_165,2,req_1338854,GPT-4
task_Server2_train_0_165,3,req_303739,ChatGPT
task_Server2_train_0_165,4,req_303711,GPT-4v
task_Server2_train_0_166,0,req_715749,GPT-4
task_Server2_train_0_166,1,req_677131,ChatGPT
task_Server2_train_0_166,2,req_560086,GPT-4
